type,id,gebaseerd_op,merk,model,uitvoering,kleur,bouwjaar,carrosserie,brandstof,transmissie,zitplaatsen,deuren,vermogen_pk,verbruik_l_100km,actieradius_km,bagageruimte_liter,kilometerstand,aantal_vorige_eigenaren,conditie,aanschafprijs,marge_percentage,airconditioning,cruise_control,apple_carplay_android_auto,navigatiesysteem,parkeersensoren_achter,achteruitrijcamera,stoelverwarming,led_koplampen,keyless_entry,lane_assist,parkeersensoren_voor,adaptive_cruise_control,trekhaak,elektrische_achterklep,panoramadak,camera_360_graden,aantal_opties,opties_lijst,lease_24m_10000km,lease_24m_15000km,lease_24m_20000km,lease_24m_25000km,lease_24m_30000km,lease_36m_10000km,lease_36m_15000km,lease_36m_20000km,lease_36m_25000km,lease_36m_30000km,lease_48m_10000km,lease_48m_15000km,lease_48m_20000km,lease_48m_25000km,lease_48m_30000km,lease_60m_10000km,lease_60m_15000km,lease_60m_20000km,lease_60m_25000km,lease_60m_30000km
Nieuw,audi-a5-sportback-advanced-023,,Audi,A5 Sportback,Advanced,Rood metallic,2026,Sedan,Benzine,Handgeschakeld,5,5,150,6.2,,480,0,0,Nieuw,58940,5,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,8,"navigatiesysteem, parkeersensoren achter, led koplampen, trekhaak, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",826.23,864.92,903.6,942.28,980.95,804.36,843.04,881.72,920.4,959.08,793.42,832.1,870.79,909.47,948.14,786.86,825.54,864.22,902.91,941.58
Nieuw,audi-a5-sportback-advanced-024,,Audi,A5 Sportback,Advanced,Bruin metallic,2026,Sedan,Benzine,Handgeschakeld,5,5,150,6.2,,480,0,0,Nieuw,60790,5,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, keyless entry, lane assist, parkeersensoren voor, adaptive cruise control, trekhaak, airconditioning, apple carplay android auto",847.51,887.4,927.3,967.19,1007.09,825.64,865.53,905.41,945.31,985.2,814.7,854.58,894.48,934.37,974.27,808.13,848.02,887.92,927.81,967.71
Nieuw,audi-a5-sportback-advanced-025,,Audi,A5 Sportback,Advanced,Groen metallic,2026,Sedan,Benzine,Handgeschakeld,5,5,150,6.2,,480,0,0,Nieuw,61390,5,True,True,False,True,True,False,True,True,True,True,False,False,False,False,True,True,10,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, lane assist, panoramadak, camera 360 graden, airconditioning, cruise control",854.41,894.69,934.98,975.27,1015.56,832.53,872.82,913.1,953.39,993.68,821.59,861.88,902.17,942.46,982.75,815.03,855.32,895.61,935.9,976.19
Nieuw,audi-a5-sportback-advanced-026,,Audi,A5 Sportback,Advanced,Zwart,2026,Sedan,Benzine,Handgeschakeld,5,5,150,6.2,,480,0,0,Nieuw,60690,5,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, parkeersensoren voor, trekhaak, panoramadak, airconditioning, cruise control, apple carplay android auto",846.36,886.19,926.02,965.84,1005.67,824.48,864.31,904.13,943.97,983.8,813.55,853.38,893.2,933.03,972.86,806.99,846.81,886.64,926.47,966.29
Nieuw,audi-a5-sportback-advanced-027,,Audi,A5 Sportback,Advanced,Rood metallic,2026,Sedan,Benzine,Handgeschakeld,5,5,150,6.2,,480,0,0,Nieuw,61240,5,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, keyless entry, panoramadak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",852.68,892.87,933.06,973.25,1013.44,830.8,871.0,911.18,951.37,991.56,819.87,860.06,900.25,940.43,980.63,813.31,853.49,893.69,933.87,974.06
Nieuw,audi-a5-sportback-advanced-028,,Audi,A5 Sportback,Advanced,Wit,2026,Sedan,Benzine,Handgeschakeld,5,5,150,6.2,,480,0,0,Nieuw,55190,5,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,4,"achteruitrijcamera, airconditioning, cruise control, apple carplay android auto",783.12,819.34,855.56,891.78,928.0,761.25,797.46,833.68,869.9,906.12,750.31,786.52,822.75,858.96,895.19,743.75,779.96,816.19,852.4,888.63
Nieuw,audi-a6-business-001,,Audi,A6,Business,Blauw metallic,2026,Sedan,Hybride,Automaat,5,5,204,6.1,,480,0,0,Nieuw,76590,5,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,10,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, lane assist, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",1029.17,1079.43,1129.7,1179.96,1230.22,1007.3,1057.56,1107.81,1158.08,1208.34,996.36,1046.62,1096.88,1147.15,1197.41,989.79,1040.06,1090.32,1140.58,1190.85
Nieuw,audi-a6-business-002,,Audi,A6,Business,Bruin metallic,2026,Sedan,Hybride,Automaat,5,5,204,6.1,,480,0,0,Nieuw,75090,5,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,False,9,"parkeersensoren achter, keyless entry, lane assist, parkeersensoren voor, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",1011.93,1061.2,1110.48,1159.76,1209.03,990.05,1039.32,1088.6,1137.88,1187.16,979.11,1028.39,1077.67,1126.94,1176.22,972.55,1021.83,1071.11,1120.38,1169.66
Nieuw,audi-a6-business-003,,Audi,A6,Business,Grijs metallic,2026,Sedan,Hybride,Automaat,5,5,204,6.1,,480,0,0,Nieuw,78540,5,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,13,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, parkeersensoren voor, trekhaak, panoramadak, airconditioning, cruise control, apple carplay android auto",1051.59,1103.13,1154.67,1206.22,1257.75,1029.71,1081.26,1132.79,1184.34,1235.88,1018.77,1070.32,1121.86,1173.41,1224.94,1012.21,1063.76,1115.3,1166.84,1218.38
Nieuw,audi-a6-business-004,,Audi,A6,Business,Bruin metallic,2026,Sedan,Hybride,Automaat,5,5,204,6.1,,480,0,0,Nieuw,74440,5,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,7,"navigatiesysteem, stoelverwarming, adaptive cruise control, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",1004.45,1053.3,1102.15,1151.0,1199.86,982.57,1031.43,1080.27,1129.13,1177.97,971.64,1020.48,1069.34,1118.19,1167.04,965.08,1013.92,1062.78,1111.62,1160.48
Nieuw,audi-a6-business-005,,Audi,A6,Business,Groen metallic,2026,Sedan,Hybride,Automaat,5,5,204,6.1,,480,0,0,Nieuw,74290,5,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,7,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, camera 360 graden, airconditioning, cruise control, apple carplay android auto",1002.73,1051.48,1100.23,1148.98,1197.74,980.85,1029.6,1078.35,1127.11,1175.86,969.92,1018.67,1067.42,1116.17,1164.92,963.35,1012.11,1060.86,1109.61,1158.36
Nieuw,audi-a6-business-006,,Audi,A6,Business,Rood metallic,2026,Sedan,Hybride,Automaat,5,5,204,6.1,,480,0,0,Nieuw,77690,5,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,13,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, lane assist, parkeersensoren voor, trekhaak, elektrische achterklep, camera 360 graden, airconditioning, cruise control, apple carplay android auto",1041.82,1092.8,1143.79,1194.76,1245.75,1019.94,1070.93,1121.9,1172.89,1223.88,1009.01,1059.99,1110.97,1161.95,1212.94,1002.45,1053.42,1104.41,1155.39,1206.38
Nieuw,audi-a6-business-007,,Audi,A6,Business,Grijs metallic,2026,Sedan,Hybride,Automaat,5,5,204,6.1,,480,0,0,Nieuw,76590,5,True,True,True,True,False,True,False,False,True,False,True,True,False,False,True,False,9,"navigatiesysteem, achteruitrijcamera, keyless entry, parkeersensoren voor, adaptive cruise control, panoramadak, airconditioning, cruise control, apple carplay android auto",1029.17,1079.43,1129.7,1179.96,1230.22,1007.3,1057.56,1107.81,1158.08,1208.34,996.36,1046.62,1096.88,1147.15,1197.41,989.79,1040.06,1090.32,1140.58,1190.85
Nieuw,audi-a6-business-008,,Audi,A6,Business,Zilver metallic,2026,Sedan,Hybride,Automaat,5,5,204,6.1,,480,0,0,Nieuw,74690,5,True,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,7,"navigatiesysteem, achteruitrijcamera, keyless entry, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",1007.33,1056.34,1105.36,1154.37,1203.38,985.45,1034.46,1083.47,1132.5,1181.51,974.52,1023.53,1072.54,1121.56,1170.57,967.95,1016.97,1065.98,1115.0,1164.01
Nieuw,audi-q2-advanced-001,,Audi,Q2,Advanced,Groen metallic,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,45940,5,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,True,9,"parkeersensoren achter, stoelverwarming, led koplampen, trekhaak, panoramadak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",676.77,706.92,737.07,767.21,797.36,654.9,685.04,715.19,745.34,775.49,643.95,674.11,704.26,734.4,764.55,637.39,667.55,697.69,727.84,757.98
Nieuw,audi-q2-advanced-002,,Audi,Q2,Advanced,Bruin metallic,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,46040,5,True,True,True,True,False,True,False,True,False,False,True,True,True,False,False,False,9,"navigatiesysteem, achteruitrijcamera, led koplampen, parkeersensoren voor, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",677.92,708.13,738.35,768.56,798.78,656.04,686.26,716.47,746.69,776.89,645.11,675.32,705.54,735.75,765.96,638.55,668.76,698.97,729.18,759.4
Nieuw,audi-q2-advanced-003,,Audi,Q2,Advanced,Blauw metallic,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,42990,5,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,5,"adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",642.85,671.07,699.28,727.49,755.71,620.98,649.19,677.4,705.61,733.82,610.04,638.25,666.47,694.68,722.89,603.48,631.69,659.9,688.12,716.33
Nieuw,audi-q2-advanced-004,,Audi,Q2,Advanced,Wit,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,41140,5,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4,"parkeersensoren achter, airconditioning, cruise control, apple carplay android auto",621.58,648.59,675.58,702.58,729.57,599.71,626.7,653.7,680.7,707.7,588.77,615.77,642.77,669.76,696.76,582.2,609.21,636.21,663.2,690.2
Nieuw,audi-q2-advanced-005,,Audi,Q2,Advanced,Zilver metallic,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,44140,5,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, lane assist, airconditioning, apple carplay android auto",656.07,685.04,714.01,742.98,771.94,634.2,663.17,692.13,721.1,750.07,623.26,652.23,681.2,710.17,739.13,616.7,645.67,674.64,703.61,732.56
Nieuw,audi-q2-advanced-006,,Audi,Q2,Advanced,Grijs metallic,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,44040,5,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, stoelverwarming, lane assist, airconditioning, cruise control, apple carplay android auto",654.93,683.82,712.73,741.63,770.53,633.04,661.95,690.85,719.75,748.65,622.11,651.01,679.92,708.81,737.72,615.55,644.45,673.35,702.25,731.16
Nieuw,audi-q2-advanced-007,,Audi,Q2,Advanced,Blauw metallic,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,42590,5,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,5,"led koplampen, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",638.25,666.2,694.16,722.11,750.06,616.38,644.33,672.27,700.22,728.18,605.44,633.39,661.34,689.29,717.24,598.88,626.83,654.78,682.73,710.68
Nieuw,audi-q2-advanced-008,,Audi,Q2,Advanced,Zilver metallic,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,46440,5,True,True,True,False,False,False,True,True,False,True,False,True,True,False,True,False,9,"stoelverwarming, led koplampen, lane assist, adaptive cruise control, trekhaak, panoramadak, airconditioning, cruise control, apple carplay android auto",682.52,712.99,743.47,773.94,804.43,660.64,691.12,721.59,752.07,782.54,649.71,680.18,710.66,741.13,771.61,643.15,673.62,704.1,734.57,765.05
Nieuw,audi-q2-advanced-009,,Audi,Q2,Advanced,Zilver metallic,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,43340,5,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,7,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, trekhaak, airconditioning, cruise control, apple carplay android auto",646.87,675.32,703.76,732.21,760.64,625.0,653.45,681.88,710.33,738.77,614.06,642.51,670.95,699.39,727.83,607.5,635.94,664.39,692.83,721.27
Nieuw,audi-q2-advanced-010,,Audi,Q2,Advanced,Groen metallic,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,48090,5,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,12,"navigatiesysteem, achteruitrijcamera, stoelverwarming, keyless entry, lane assist, parkeersensoren voor, adaptive cruise control, elektrische achterklep, panoramadak, airconditioning, cruise control, apple carplay android auto",701.49,733.05,764.61,796.16,827.73,679.61,711.18,742.73,774.29,805.85,668.68,700.23,731.8,763.35,794.91,662.12,693.67,725.24,756.79,788.35
Nieuw,audi-q2-advanced-011,,Audi,Q2,Advanced,Zwart,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,46490,5,True,False,True,True,True,True,True,True,False,True,False,False,True,False,True,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, lane assist, trekhaak, panoramadak, airconditioning, apple carplay android auto",683.1,713.6,744.11,774.62,805.13,661.22,691.73,722.23,752.75,783.26,650.29,680.79,711.3,741.8,772.32,643.72,674.23,704.74,735.24,765.75
Nieuw,audi-q2-advanced-012,,Audi,Q2,Advanced,Rood metallic,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,42590,5,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,"stoelverwarming, led koplampen, airconditioning, cruise control, apple carplay android auto",638.25,666.2,694.16,722.11,750.06,616.38,644.33,672.27,700.22,728.18,605.44,633.39,661.34,689.29,717.24,598.88,626.83,654.78,682.73,710.68
Nieuw,audi-q2-advanced-013,,Audi,Q2,Advanced,Grijs metallic,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,41290,5,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,"airconditioning, cruise control, apple carplay android auto",623.31,650.4,677.5,704.59,731.69,601.43,628.53,655.62,682.72,709.82,590.5,617.59,644.69,671.78,698.88,583.94,611.03,638.13,665.22,692.32
Nieuw,audi-q2-advanced-014,,Audi,Q2,Advanced,Wit,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,44190,5,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, led koplampen, keyless entry, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",656.65,685.65,714.65,743.65,772.65,634.78,663.78,692.77,721.77,750.77,623.84,652.84,681.84,710.84,739.84,617.27,646.27,675.28,704.28,733.28
Nieuw,audi-q2-advanced-015,,Audi,Q2,Advanced,Grijs metallic,2026,SUV,Benzine,Handgeschakeld,5,5,110,5.9,,500,0,0,Nieuw,44890,5,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, stoelverwarming, parkeersensoren voor, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",664.7,694.16,723.62,753.07,782.53,642.82,672.28,701.74,731.2,760.66,631.89,661.34,690.81,720.26,749.72,625.33,654.78,684.24,713.7,743.16
Nieuw,audi-q3-advanced-001,,Audi,Q3,Advanced,Zwart,2026,SUV,Benzine,Handgeschakeld,5,5,150,6.9,,500,0,0,Nieuw,53440,5,True,False,True,True,True,True,True,True,False,False,False,True,True,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, adaptive cruise control, trekhaak, airconditioning, apple carplay android auto",763.0,798.07,833.14,868.21,903.28,741.12,776.19,811.26,846.33,881.4,730.19,765.26,800.33,835.4,870.47,723.63,758.7,793.77,828.84,863.91
Nieuw,audi-q3-advanced-002,,Audi,Q3,Advanced,Rood metallic,2026,SUV,Benzine,Handgeschakeld,5,5,150,6.9,,500,0,0,Nieuw,53190,5,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, lane assist, trekhaak, airconditioning, cruise control, apple carplay android auto",760.13,795.03,829.94,864.84,899.76,738.26,773.16,808.06,842.97,877.87,727.31,762.22,797.13,832.03,866.94,720.75,755.65,790.57,825.47,860.38
Nieuw,audi-q3-advanced-003,,Audi,Q3,Advanced,Bruin metallic,2026,SUV,Benzine,Handgeschakeld,5,5,150,6.9,,500,0,0,Nieuw,52590,5,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, parkeersensoren voor, adaptive cruise control, airconditioning, apple carplay android auto",753.23,787.74,822.26,856.77,891.28,731.36,765.87,800.37,834.89,869.4,720.42,754.93,789.44,823.96,858.47,713.85,748.37,782.88,817.39,851.91
Nieuw,audi-q3-advanced-004,,Audi,Q3,Advanced,Wit,2026,SUV,Benzine,Handgeschakeld,5,5,150,6.9,,500,0,0,Nieuw,53490,5,True,True,True,True,True,False,True,True,False,True,False,False,False,True,False,True,10,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, lane assist, elektrische achterklep, camera 360 graden, airconditioning, cruise control, apple carplay android auto",763.58,798.68,833.78,868.89,903.99,741.7,776.8,811.9,847.01,882.12,730.77,765.87,800.97,836.07,871.17,724.21,759.31,794.41,829.51,864.61
Nieuw,audi-q3-advanced-005,,Audi,Q3,Advanced,Zilver metallic,2026,SUV,Benzine,Handgeschakeld,5,5,150,6.9,,500,0,0,Nieuw,49790,5,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4,"parkeersensoren achter, airconditioning, cruise control, apple carplay android auto",721.04,753.71,786.39,819.06,851.74,699.16,731.84,764.51,797.18,829.86,688.22,720.9,753.57,786.25,818.93,681.66,714.34,747.01,779.69,812.36
Nieuw,audi-q3-advanced-006,,Audi,Q3,Advanced,Zilver metallic,2026,SUV,Benzine,Handgeschakeld,5,5,150,6.9,,500,0,0,Nieuw,54690,5,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, lane assist, parkeersensoren voor, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",777.38,813.27,849.16,885.04,920.93,755.5,791.39,827.27,863.17,899.06,744.57,780.45,816.34,852.23,888.12,738.0,773.89,809.78,845.67,881.56
Nieuw,audi-q3-advanced-007,,Audi,Q3,Advanced,Rood metallic,2026,SUV,Benzine,Handgeschakeld,5,5,150,6.9,,500,0,0,Nieuw,53240,5,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",760.7,795.64,830.58,865.51,900.46,738.82,773.77,808.7,843.64,878.58,727.89,762.83,797.77,832.7,867.65,721.33,756.26,791.21,826.14,861.08
Nieuw,audi-q3-advanced-008,,Audi,Q3,Advanced,Zwart,2026,SUV,Benzine,Handgeschakeld,5,5,150,6.9,,500,0,0,Nieuw,52890,5,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, lane assist, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",756.68,791.39,826.1,860.8,895.51,734.8,769.51,804.22,838.93,873.64,723.87,758.57,793.29,827.99,862.7,717.31,752.01,786.72,821.43,856.14
