type,id,kenteken,gebaseerd_op,merk,model,uitvoering,kleur,bouwjaar,carrosserie,brandstof,transmissie,zitplaatsen,deuren,vermogen_pk,verbruik_l_100km,actieradius_km,co2_uitstoot_g_km,bagageruimte_liter,kilometerstand,aantal_vorige_eigenaren,conditie,aanschafprijs,airconditioning,cruise_control,apple_carplay_android_auto,navigatiesysteem,parkeersensoren_achter,achteruitrijcamera,stoelverwarming,led_koplampen,keyless_entry,lane_assist,parkeersensoren_voor,adaptive_cruise_control,trekhaak,elektrische_achterklep,panoramadak,camera_360_graden,aantal_opties,opties_lijst,afbeelding_pad
Nieuw,volkswagen-touran-life-003,BSF-53-T,,Volkswagen,Touran,Life,Zilver metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,48890,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,12,"navigatiesysteem, achteruitrijcamera, led koplampen, keyless entry, lane assist, parkeersensoren voor, adaptive cruise control, panoramadak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_zilver-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-004,BST-20-C,,Volkswagen,Touran,Life,Grijs metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,44490,True,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,8,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, lane assist, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_grijs-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-005,TGB-37-R,,Volkswagen,Touran,Life,Bruin metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,46690,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,11,"navigatiesysteem, parkeersensoren achter, stoelverwarming, keyless entry, lane assist, parkeersensoren voor, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_bruin-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-006,ZWH-78-B,,Volkswagen,Touran,Life,Zilver metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,48090,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,False,11,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, lane assist, adaptive cruise control, elektrische achterklep, panoramadak, airconditioning, apple carplay android auto",images/volkswagen_touran_zilver-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-007,PVK-85-V,,Volkswagen,Touran,Life,Grijs metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,44440,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_grijs-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-008,ZSF-49-T,,Volkswagen,Touran,Life,Zilver metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,43290,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,7,"parkeersensoren achter, stoelverwarming, lane assist, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_zilver-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-009,FDW-93-Z,,Volkswagen,Touran,Life,Zilver metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,43790,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,6,"navigatiesysteem, led koplampen, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_zilver-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-010,JPM-62-D,,Volkswagen,Touran,Life,Blauw metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,41690,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,"parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_blauw-metallic.jpg
Nieuw,volkswagen-touran-life-011,ZNT-29-X,,Volkswagen,Touran,Life,Grijs metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,45340,True,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,8,"navigatiesysteem, achteruitrijcamera, led koplampen, keyless entry, lane assist, parkeersensoren voor, trekhaak, airconditioning",images/volkswagen_touran_grijs-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-012,FXV-69-G,,Volkswagen,Touran,Life,Zilver metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,45090,True,True,False,True,True,False,True,True,True,False,False,False,True,False,False,False,8,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, trekhaak, airconditioning, cruise control",images/volkswagen_touran_zilver-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-013,KDW-29-T,,Volkswagen,Touran,Life,Zwart,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,47490,True,True,True,True,True,True,False,True,False,True,False,True,False,True,True,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, lane assist, adaptive cruise control, elektrische achterklep, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_zwart_herkleurd.jpg
Nieuw,volkswagen-touran-life-014,DJV-17-X,,Volkswagen,Touran,Life,Wit,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,46390,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,11,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, lane assist, adaptive cruise control, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_wit_herkleurd.jpg
Nieuw,volkswagen-touran-life-015,MWC-56-V,,Volkswagen,Touran,Life,Rood metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,44190,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, keyless entry, lane assist, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_rood-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-016,HZR-08-C,,Volkswagen,Touran,Life,Zwart,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,44240,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,8,"navigatiesysteem, achteruitrijcamera, led koplampen, keyless entry, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_zwart_herkleurd.jpg
Nieuw,volkswagen-touran-life-017,FXW-04-L,,Volkswagen,Touran,Life,Bruin metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,44890,True,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,7,"stoelverwarming, adaptive cruise control, trekhaak, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_bruin-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-018,SGP-86-J,,Volkswagen,Touran,Life,Grijs metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,45140,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, keyless entry, lane assist, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_grijs-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-019,BDV-64-S,,Volkswagen,Touran,Life,Wit,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,45190,True,True,True,True,True,False,True,True,False,False,False,True,False,True,False,False,9,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, adaptive cruise control, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_wit_herkleurd.jpg
Nieuw,volkswagen-touran-life-020,PJW-49-N,,Volkswagen,Touran,Life,Blauw metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,45040,True,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,7,"navigatiesysteem, achteruitrijcamera, led koplampen, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_blauw-metallic.jpg
Nieuw,volkswagen-touran-life-021,SCD-19-W,,Volkswagen,Touran,Life,Wit,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,45240,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, parkeersensoren voor, elektrische achterklep, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_wit_herkleurd.jpg
Nieuw,volkswagen-touran-life-022,BKR-57-V,,Volkswagen,Touran,Life,Bruin metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,46540,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, lane assist, trekhaak, elektrische achterklep, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_bruin-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-023,MKK-68-V,,Volkswagen,Touran,Life,Blauw metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,43940,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,6,"led koplampen, lane assist, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_blauw-metallic.jpg
Nieuw,volkswagen-touran-life-024,SCP-05-K,,Volkswagen,Touran,Life,Rood metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,44540,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,8,"navigatiesysteem, parkeersensoren achter, keyless entry, parkeersensoren voor, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_rood-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-025,HJL-55-C,,Volkswagen,Touran,Life,Bruin metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,41740,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3,"led koplampen, airconditioning, apple carplay android auto",images/volkswagen_touran_bruin-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-026,NMK-78-W,,Volkswagen,Touran,Life,Groen metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,42340,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,5,"parkeersensoren achter, parkeersensoren voor, trekhaak, airconditioning, apple carplay android auto",images/volkswagen_touran_groen-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-027,LZH-69-Z,,Volkswagen,Touran,Life,Grijs metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,45040,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_grijs-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-028,NZF-40-W,,Volkswagen,Touran,Life,Groen metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,44490,True,False,True,True,True,True,True,False,False,False,True,False,True,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, parkeersensoren voor, trekhaak, airconditioning, apple carplay android auto",images/volkswagen_touran_groen-metallic_herkleurd.jpg
Nieuw,volkswagen-touran-life-029,FTS-07-H,,Volkswagen,Touran,Life,Blauw metallic,2026,MPV,Benzine,Handgeschakeld,7,5,110,6.4,,152,700,0,0,Nieuw,43890,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,7,"parkeersensoren achter, led koplampen, elektrische achterklep, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volkswagen_touran_blauw-metallic.jpg
Nieuw,volkswagen-multivan-style-001,FGZ-96-N,,Volkswagen,Multivan,Style,Zilver metallic,2026,MPV,PHEV,Automaat,7,5,218,60,,18,700,0,0,Nieuw,69590,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,5,"navigatiesysteem, led koplampen, lane assist, airconditioning, apple carplay android auto",images/volkswagen_multivan_zilver-metallic_herkleurd.jpg
Nieuw,volkswagen-multivan-style-002,NZN-14-J,,Volkswagen,Multivan,Style,Grijs metallic,2026,MPV,PHEV,Automaat,7,5,218,60,,42,700,0,0,Nieuw,70740,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,8,"navigatiesysteem, parkeersensoren achter, led koplampen, parkeersensoren voor, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volkswagen_multivan_grijs-metallic_herkleurd.jpg
Nieuw,volkswagen-multivan-style-003,RWJ-11-J,,Volkswagen,Multivan,Style,Blauw metallic,2026,MPV,PHEV,Automaat,7,5,218,60,,37,700,0,0,Nieuw,68290,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,5,"parkeersensoren achter, keyless entry, parkeersensoren voor, airconditioning, apple carplay android auto",images/volkswagen_multivan_blauw-metallic_herkleurd.jpg
Nieuw,volkswagen-multivan-style-004,GCP-34-L,,Volkswagen,Multivan,Style,Rood metallic,2026,MPV,PHEV,Automaat,7,5,218,60,,18,700,0,0,Nieuw,74990,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,13,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, parkeersensoren voor, adaptive cruise control, trekhaak, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_multivan_rood-metallic.jpg
Nieuw,volkswagen-multivan-style-005,HZD-40-R,,Volkswagen,Multivan,Style,Bruin metallic,2026,MPV,PHEV,Automaat,7,5,218,60,,34,700,0,0,Nieuw,69790,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,7,"led koplampen, keyless entry, lane assist, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/volkswagen_multivan_bruin-metallic_herkleurd.jpg
Nieuw,volkswagen-multivan-style-006,HBR-13-S,,Volkswagen,Multivan,Style,Blauw metallic,2026,MPV,PHEV,Automaat,7,5,218,60,,25,700,0,0,Nieuw,70190,True,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,8,"achteruitrijcamera, led koplampen, parkeersensoren voor, trekhaak, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volkswagen_multivan_blauw-metallic_herkleurd.jpg
Nieuw,volkswagen-multivan-style-007,LMC-37-J,,Volkswagen,Multivan,Style,Rood metallic,2026,MPV,PHEV,Automaat,7,5,218,60,,39,700,0,0,Nieuw,69740,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,6,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, lane assist, airconditioning, apple carplay android auto",images/volkswagen_multivan_rood-metallic.jpg
Nieuw,volkswagen-multivan-style-008,VTK-63-X,,Volkswagen,Multivan,Style,Blauw metallic,2026,MPV,PHEV,Automaat,7,5,218,60,,25,700,0,0,Nieuw,69490,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,6,"parkeersensoren achter, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_multivan_blauw-metallic_herkleurd.jpg
Nieuw,volkswagen-multivan-style-009,GBP-06-X,,Volkswagen,Multivan,Style,Wit,2026,MPV,PHEV,Automaat,7,5,218,60,,22,700,0,0,Nieuw,70840,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, lane assist, airconditioning, cruise control, apple carplay android auto",images/volkswagen_multivan_wit_herkleurd.jpg
Nieuw,volkswagen-multivan-style-010,ZGN-96-T,,Volkswagen,Multivan,Style,Wit,2026,MPV,PHEV,Automaat,7,5,218,60,,42,700,0,0,Nieuw,72540,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, lane assist, parkeersensoren voor, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_multivan_wit_herkleurd.jpg
Nieuw,volkswagen-multivan-style-011,LWM-24-N,,Volkswagen,Multivan,Style,Zwart,2026,MPV,PHEV,Automaat,7,5,218,60,,41,700,0,0,Nieuw,68890,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,6,"navigatiesysteem, parkeersensoren achter, keyless entry, airconditioning, cruise control, apple carplay android auto",images/volkswagen_multivan_zwart_herkleurd.jpg
Nieuw,volkswagen-multivan-style-012,LRD-91-T,,Volkswagen,Multivan,Style,Wit,2026,MPV,PHEV,Automaat,7,5,218,60,,33,700,0,0,Nieuw,71990,True,True,True,True,True,False,False,True,True,True,False,True,False,True,False,False,10,"navigatiesysteem, parkeersensoren achter, led koplampen, keyless entry, lane assist, adaptive cruise control, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volkswagen_multivan_wit_herkleurd.jpg
Nieuw,volkswagen-multivan-style-013,PCL-05-R,,Volkswagen,Multivan,Style,Bruin metallic,2026,MPV,PHEV,Automaat,7,5,218,60,,30,700,0,0,Nieuw,71440,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,7,"navigatiesysteem, achteruitrijcamera, led koplampen, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_multivan_bruin-metallic_herkleurd.jpg
Nieuw,volkswagen-multivan-style-014,GXZ-46-K,,Volkswagen,Multivan,Style,Rood metallic,2026,MPV,PHEV,Automaat,7,5,218,60,,24,700,0,0,Nieuw,72390,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, parkeersensoren voor, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_multivan_rood-metallic.jpg
